100 100
0 96 64
0 96 65
0 96 66
0 96 67
0 96 68
0 96 69
0 96 70
0 96 71
0 96 72
0 96 73
0 96 74
0 96 75
0 96 76
0 96 77
0 96 78
0 96 79
0 96 80
0 96 81
0 96 82
0 96 83
0 96 84
0 96 85
0 96 86
0 96 87
0 96 88
0 96 89
0 96 90
0 96 91
0 96 92
0 96 93
0 96 94
0 96 95
0 96 96
0 96 97
0 96 98
0 96 99
0 97 0
0 97 1
0 97 2
0 97 3
0 97 4
0 97 5
0 97 6
0 97 7
0 97 8
0 97 9
0 97 10
0 97 11
0 97 12
0 97 13
0 97 14
2 38 70
0 97 16
0 97 17
0 97 18
0 97 19
0 97 20
0 97 21
0 97 22
0 97 23
0 97 24
0 97 25
0 97 26
0 97 27
0 97 28
0 14 52
0 97 30
0 97 31
0 97 32
1 14 46
0 97 34
0 97 35
0 97 36
0 97 37
0 97 38
0 97 39
0 97 40
0 97 41
0 97 42
0 97 43
0 97 44
0 97 45
0 97 46
0 97 47
1 0 22
0 97 49
0 97 50
0 97 51
0 97 52
0 97 53
0 97 54
0 97 55
0 97 56
0 97 57
0 97 58
0 97 59
0 97 60
0 97 61
0 97 62
0 97 63
0 97 64
0 97 65
0 97 66
0 25 30
0 97 68
0 97 69
0 97 70
0 97 71
0 97 72
0 97 73
0 97 74
0 97 75
0 97 76
0 97 77
0 97 78
0 97 79
0 97 80
0 97 81
0 97 82
0 97 83
0 97 84
0 97 85
0 97 86
0 97 87
0 97 88
0 97 89
0 97 90
0 97 91
0 97 92
0 97 93
0 97 94
0 97 95
0 97 96
0 97 97
0 97 98
0 97 99
0 98 0
0 98 1
0 98 2
0 98 3
0 98 4
3 38 68
0 98 6
0 98 7
0 98 8
0 98 9
0 98 10
0 98 11
0 98 12
0 98 13
0 98 14
0 98 15
0 98 16
0 98 17
0 98 18
0 98 19
0 98 20
0 98 21
0 98 22
0 98 23
0 98 24
1 45 46
0 98 26
0 98 27
0 98 28
0 98 29
0 98 30
0 98 31
0 98 32
0 98 33
0 98 34
0 98 35
0 98 36
0 98 37
0 98 38
0 98 39
0 98 40
0 98 41
0 98 42
0 98 43
0 98 44
0 98 45
0 98 46
0 98 47
0 98 48
0 98 49
0 98 50
0 98 51
0 98 52
0 98 53
0 98 54
0 98 55
0 98 56
0 98 57
0 98 58
0 98 59
1 44 92
0 98 61
0 98 62
0 98 63
0 98 64
0 98 65
0 98 66
0 98 67
0 98 68
0 98 69
0 98 70
0 98 71
0 98 72
0 98 73
0 98 74
0 98 75
0 98 76
0 98 77
0 98 78
0 98 79
0 98 80
0 98 81
0 98 82
0 98 83
0 98 84
0 98 85
0 98 86
0 98 87
0 98 88
0 98 89
0 98 90
0 98 91
0 98 92
0 98 93
0 98 94
0 98 95
0 98 96
0 38 32
0 98 98
0 98 99
0 99 0
0 99 1
0 99 2
0 99 3
0 99 4
0 99 5
0 99 6
0 99 7
0 99 8
0 99 9
0 99 10
0 99 11
0 99 12
0 99 13
0 99 14
0 99 15
0 99 16
0 99 17
0 99 18
0 99 19
0 99 20
0 99 21
0 99 22
0 99 23
0 99 24
0 99 25
0 99 26
0 99 27
0 99 28
0 99 29
0 14 43
0 99 31
0 99 32
0 99 33
0 99 34
0 99 35
0 99 36
0 99 37
0 99 38
0 99 39
0 99 40
0 99 41
0 99 42
0 99 43
0 99 44
0 99 45
0 99 46
0 99 47
0 99 48
0 99 49
0 99 50
0 99 51
0 99 52
0 99 53
0 99 54
0 99 55
0 99 56
0 99 57
0 99 58
0 99 59
0 99 60
0 99 61
0 99 62
0 99 63
0 99 64
0 99 65
0 99 66
0 99 67
1 13 90
0 99 69
0 99 70
0 99 71
0 99 72
0 13 86
0 99 74
0 99 75
0 99 76
0 99 77
0 99 78
1 13 81
0 99 80
0 99 81
0 99 82
0 99 83
0 99 84
0 99 85
0 99 86
0 99 87
0 99 88
0 99 89
0 99 90
1 13 83
0 99 92
0 99 93
0 99 94
0 99 95
0 99 96
0 99 97
0 99 98
0 99 99
